STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-15,14.54,0.00,,,77,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-16,12.53,0.01,,,70,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-17,9.84,0.00,,,62,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-18,6.93,0.01,,,67,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-19,8.95,0.00,,,71,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-20,13.20,0.54,,,75,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-21,14.99,0.00,,,75,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-22,14.09,0.00,,,74,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-23,5.59,0.08,,,76,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-24,9.17,0.77,,,73,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-25,6.71,0.01,,,76,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-26,10.29,0.00,,,75,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-27,7.83,0.00,,,73,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-28,6.49,0.09,,,66,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-29,8.50,0.01,,,68,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-06-30,6.04,0.00,,,70,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-01,10.07,0.00,,,73,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-02,9.40,0.78,,,78,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-03,7.61,0.26,,,77,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-04,6.49,0.00,,,72,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-05,6.71,0.00,,,77,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-06,10.29,0.00,,,75,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-07,10.96,0.00,,,72,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-08,9.62,0.00,,,76,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-09,10.51,0.00,,,81,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-10,8.50,0.95,,,75,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-11,8.95,0.00,,,72,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-12,9.17,0.00,,,80,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-13,6.26,0.00,,,78,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-14,10.07,0.00,,,80,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-15,10.29,0.00,,,74,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-16,7.38,0.00,,,74,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-17,9.62,0.00,,,80,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-18,11.63,0.03,,,69,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-19,9.40,0.00,,,66,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-20,8.72,0.00,,,69,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-21,7.38,0.00,,,68,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-22,8.05,0.00,,,67,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-23,8.28,0.00,,,66,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-24,4.70,0.00,,,68,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-25,7.61,0.00,,,74,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-26,10.51,0.00,,,76,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-27,8.50,0.41,,,79,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-28,6.93,0.05,,,77,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-29,11.41,0.00,,,75,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-30,9.17,0.34,,,74,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-07-31,8.95,0.33,,,70,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-01,7.83,0.02,,,76,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-02,13.42,0.06,,,78,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-03,12.30,0.00,,,73,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-04,5.14,0.00,,,69,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-05,11.41,0.31,,,71,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-06,8.50,0.81,,,79,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-07,9.84,0.00,,,77,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-08,11.63,0.00,,,79,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-09,7.38,0.00,,,80,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-10,6.93,0.00,,,77,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-11,8.72,0.00,,,73,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-12,4.03,0.00,,,74,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-13,8.95,0.00,,,71,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-14,9.17,0.00,,,78,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-15,11.41,0.00,,,84,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-16,9.62,0.00,,,73,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-17,9.17,1.21,,,70,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-18,10.29,0.00,,,69,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-19,7.83,0.00,,,67,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-20,9.40,0.00,,,69,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-21,8.72,0.00,,,70,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-22,9.17,0.00,,,79,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-23,6.26,0.02,,,79,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-24,5.14,0.00,,,75,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-25,5.82,0.00,,,75,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-26,6.93,0.00,,,76,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-27,10.29,0.00,,,74,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-28,9.62,0.00,,,77,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-29,10.51,0.00,,,81,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-30,8.50,0.00,,,81,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-08-31,9.62,0.00,,,84,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-01,6.49,0.00,,,84,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-02,8.05,0.00,,,84,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-03,9.62,0.00,,,79,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-04,17.45,0.02,,,67,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-05,14.99,0.00,,,63,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-06,8.72,0.00,,,66,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-07,10.74,0.00,,,78,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-08,6.49,0.00,,,78,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-09,11.63,0.00,,,78,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-10,11.63,0.34,,,78,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-11,12.75,0.19,,,77,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-12,8.72,0.23,,,65,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-13,7.16,0.00,,,68,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-14,9.40,0.17,,,67,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-15,12.08,0.00,,,58,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-16,6.93,0.00,,,58,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-17,9.62,0.00,,,69,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-18,8.72,0.00,,,73,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-19,11.63,0.00,,,79,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-20,10.51,0.01,,,60,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-21,9.40,0.01,,,69,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-22,9.62,0.00,,,62,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-23,9.62,0.01,,,66,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-24,11.41,0.00,,,56,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-25,10.74,0.00,,,51,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-26,7.83,0.00,,,57,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-27,10.51,0.00,,,60,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-28,7.83,0.00,,,59,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-29,10.74,0.00,,,63,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-09-30,11.41,0.00,,,67,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-01,15.66,0.00,,,73,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-02,11.18,0.00,,,72,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-03,7.61,0.75,,,63,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-04,13.42,0.34,,,58,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-05,10.74,0.17,,,53,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-06,13.87,0.00,,,43,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-07,12.97,0.14,,,41,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-08,13.20,0.08,,,41,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-09,9.40,0.00,,,46,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-10,8.95,0.00,,,49,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-11,6.04,0.00,,,53,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-12,10.51,0.00,,,60,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-13,12.30,0.00,,,67,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-14,9.40,0.01,,,69,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-15,8.05,0.03,,,61,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-16,5.37,0.01,,,54,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-17,4.03,0.00,,,59,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-18,6.71,0.00,,,57,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-19,8.72,0.00,,,64,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-20,10.07,0.00,,,65,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-21,6.49,0.00,,,62,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-22,4.25,0.00,,,61,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-23,5.59,0.02,,,65,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-24,6.04,0.25,,,64,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-25,6.04,0.00,,,64,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-26,9.40,0.16,,,70,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-27,11.63,0.00,,,63,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-28,13.20,0.00,,,51,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-29,9.17,0.00,,,48,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-30,8.28,0.00,,,53,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-10-31,6.49,0.00,,,62,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-01,11.18,0.00,,,67,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-02,8.28,0.04,,,58,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-03,9.40,0.00,,,53,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-04,6.04,0.00,,,47,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-05,9.62,0.00,,,51,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-06,17.00,0.55,,,51,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-07,10.96,0.00,,,50,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-08,6.49,0.07,,,43,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-09,14.54,0.78,,,43,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-10,11.18,0.00,,,39,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-11,6.04,0.00,,,39,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-12,9.62,0.08,,,45,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-13,12.08,0.27,,,37,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-14,15.43,0.00,,,33,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-15,10.96,0.00,,,32,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-16,17.67,0.00,,,37,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-17,11.86,0.00,0.1,,31,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-18,13.20,0.00,,,29,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-19,14.54,0.02,,,33,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-20,17.45,0.00,0.3,0.0,25,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-21,12.75,0.00,,,21,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-22,5.82,0.00,,,24,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-23,4.70,0.00,,,30,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-24,5.14,0.00,,,35,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-25,10.51,0.21,,,40,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-26,9.17,0.09,,,41,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-27,10.29,0.00,,,35,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-28,7.83,0.00,,,37,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-29,10.74,0.09,,,36,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-11-30,7.61,0.00,,,38,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-01,13.65,0.01,,,36,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-02,12.75,0.00,,,33,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-03,5.82,0.00,,,30,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-04,14.54,0.00,,,32,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-05,13.20,0.00,,,24,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-06,10.96,0.00,0.2,0.0,18,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-07,7.38,0.00,1.9,0.0,27,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-08,10.96,0.00,0.0,2.0,21,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-09,6.93,0.00,0.0,2.0,21,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-10,8.05,0.06,,1.0,33,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-11,17.45,1.00,14.3,2.0,25,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-12,9.17,0.00,0.0,14.0,8,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-13,7.16,0.35,4.1,12.0,11,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-14,6.49,0.06,,16.0,23,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-15,9.17,0.00,0.0,14.0,21,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-16,10.96,0.42,,11.0,27,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-17,16.11,0.00,0.0,10.0,10,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-18,6.71,0.00,4.1,10.0,10,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-19,10.96,0.00,0.6,14.0,16,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-20,9.40,0.00,1.6,12.0,9,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-21,15.88,0.00,1.7,13.0,8,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-22,11.63,0.00,,13.0,0,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-23,10.07,0.00,,13.0,10,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-24,10.29,0.00,,13.0,6,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-25,4.92,0.00,,12.0,10,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-26,9.17,0.00,,12.0,15,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-27,8.28,0.00,,13.0,14,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-28,4.92,0.00,,13.0,16,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-29,4.03,0.00,,14.0,21,,,,,,,,,,,,,,,,,,,,
USW00014819,"CHICAGO MIDWAY AIRPORT, IL US",2000-12-30,12.08,0.00,,20.0,29,,,,,,,,,,,,,,,,,,,,
